"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F3: 126, Sample, Pyr"	"Abundance: F3: 127N, Sample, Pyr"	"Abundance: F3: 127C, Sample, Pyr"	"Abundance: F3: 128N, Sample, Pyr"	"Abundance: F3: 128C, Sample, Pyr"	"Abundance: F3: 129N, Sample, Pyr"	"Abundance: F3: 129C, Sample, Pyr"	"Abundance: F3: 130N, Sample, Pyr"	"Abundance: F3: 130C, Sample, Pyr"	"Abundance: F3: 131, Sample, Pyr"	"Abundances Count: F3: 126, Sample, Pyr"	"Abundances Count: F3: 127N, Sample, Pyr"	"Abundances Count: F3: 127C, Sample, Pyr"	"Abundances Count: F3: 128N, Sample, Pyr"	"Abundances Count: F3: 128C, Sample, Pyr"	"Abundances Count: F3: 129N, Sample, Pyr"	"Abundances Count: F3: 129C, Sample, Pyr"	"Abundances Count: F3: 130N, Sample, Pyr"	"Abundances Count: F3: 130C, Sample, Pyr"	"Abundances Count: F3: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1205800"	"organism=Plasmodium_falciparum_3D7 | product=high mobility group protein B3, putative (HMGB3) | location=Pf3D7_12_v3:256367-263731(+) | length=2284 | sequence_SO=chromosome | SO=protein_coding"	"10.9019264448336"	"22"	"36"	"22"	"1"	"2284"	"266.853"	"6.68"	""	"1.011"	"0.997"	"1.021"	"0.770"	"0.725"	"0.716"	"0.740"	"0.647"	"0.675"	"3286.7"	"3321.9"	"3277.7"	"3355.6"	"2529.7"	"2354.9"	"2382.7"	"2430.7"	"2125.5"	"2219.6"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"0.971"	"0"	"704.724818969018"	"22"
"False"	"IsMasterProtein"	"PF3D7_0719000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:838135-838596(+) | length=153 | sequence_SO=chromosome | SO=protein_coding"	"72.5490196078431"	"10"	"37"	"10"	"1"	"153"	"17.83"	"5.3"	""	"1.031"	"1.004"	"1.063"	"0.779"	"0.616"	"0.700"	"0.531"	"0.434"	"0.480"	"3146.3"	"3244.5"	"3158.2"	"3344.1"	"2449.9"	"2202.6"	"1938.7"	"1669.8"	"1364.5"	"1510.8"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"34.112"	"0"	"703.787145852941"	"10"
"False"	"IsMasterProtein"	"PF3D7_0903400"	"organism=Plasmodium_falciparum_3D7 | product=DEAD/DEAH box helicase, putative | location=Pf3D7_09_v3:151700-159541(-) | length=2536 | sequence_SO=chromosome | SO=protein_coding"	"14.3533123028391"	"34"	"45"	"34"	"1"	"2536"	"300.735"	"6.93"	"Acetyl [N-Term]"	"0.967"	"0.651"	"0.348"	"0.174"	"0.101"	"0.126"	"0.094"	"0.085"	"0.072"	"10315.9"	"9973.1"	"6719.5"	"3593.2"	"1799.5"	"1298.2"	"1042.2"	"974.3"	"878.4"	"738.5"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"0.772"	"0"	"696.883263297087"	"34"
"False"	"IsMasterProtein"	"PF3D7_1104000"	"organism=Plasmodium_falciparum_3D7 | product=phenylalanine--tRNA ligase beta subunit | location=Pf3D7_11_v3:175608-177778(-) | length=623 | sequence_SO=chromosome | SO=protein_coding"	"31.4606741573034"	"19"	"43"	"19"	"1"	"623"	"72.455"	"5.82"	""	"0.970"	"0.970"	"0.909"	"0.250"	"0.145"	"0.203"	"0.136"	"0.111"	"0.102"	"5169.9"	"5016.2"	"5015.4"	"4698.1"	"1293.7"	"1048.1"	"751.8"	"701.7"	"575.2"	"528.7"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"3.024"	"0"	"694.532492013781"	"19"
"False"	"IsMasterProtein"	"PF3D7_1307700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:344525-348232(+) | length=1235 | sequence_SO=chromosome | SO=protein_coding"	"16.5182186234818"	"15"	"42"	"15"	"1"	"1235"	"144.157"	"5.5"	""	"1.015"	"1.096"	"1.219"	"0.817"	"0.794"	"0.809"	"0.811"	"0.701"	"0.718"	"1163.0"	"1180.9"	"1274.1"	"1418.2"	"949.7"	"940.8"	"924.0"	"943.3"	"815.4"	"835.3"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.231"	"0"	"693.126666666667"	"15"
"False"	"IsMasterProtein"	"PF3D7_0603400"	"organism=Plasmodium_falciparum_3D7 | product=trophozoite exported protein 1 (TEX1) | location=Pf3D7_06_v3:133150-136461(-) | length=1103 | sequence_SO=chromosome | SO=protein_coding"	"18.6763372620127"	"22"	"34"	"22"	"1"	"1103"	"132.388"	"5.74"	""	"0.989"	"0.977"	"0.888"	"0.614"	"0.529"	"0.578"	"0.454"	"0.283"	"0.263"	"3631.7"	"3593.2"	"3548.8"	"3225.8"	"2231.2"	"2100.0"	"1919.4"	"1647.8"	"1029.4"	"955.4"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"1.154"	"0"	"687.75438230241"	"22"
"False"	"IsMasterProtein"	"PF3D7_0308200"	"organism=Plasmodium_falciparum_3D7 | product=T-complex protein 1 subunit eta (CCT7) | location=Pf3D7_03_v3:362342-364233(-) | length=539 | sequence_SO=chromosome | SO=protein_coding"	"30.0556586270872"	"13"	"32"	"13"	"1"	"539"	"59.54"	"5.63"	""	"1.007"	"0.949"	"0.738"	"0.200"	"0.118"	"0.159"	"0.098"	"0.086"	"0.073"	"7103.3"	"7153.4"	"6740.7"	"5243.8"	"1421.4"	"1132.5"	"840.3"	"694.2"	"608.3"	"516.8"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"2.621"	"0"	"687.358569471704"	"13"
"False"	"IsMasterProtein"	"PF3D7_0518300"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-1, putative | location=Pf3D7_05_v3:759831-760998(-) | length=240 | sequence_SO=chromosome | SO=protein_coding"	"33.3333333333333"	"8"	"35"	"8"	"1"	"240"	"27.251"	"7.08"	""	"1.050"	"1.025"	"1.087"	"0.865"	"0.757"	"0.806"	"0.662"	"0.234"	"0.192"	"2231.2"	"2343.8"	"2286.2"	"2425.5"	"1929.3"	"1798.0"	"1688.4"	"1478.0"	"521.2"	"427.7"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"4.623"	"0"	"685.902625841868"	"8"
"False"	"IsMasterProtein"	"PF3D7_0714200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:650834-654919(+) | length=1361 | sequence_SO=chromosome | SO=protein_coding"	"21.9691403379868"	"25"	"49"	"24"	"1"	"1361"	"159.431"	"5.8"	""	"0.988"	"0.964"	"1.004"	"0.693"	"0.661"	"0.683"	"0.704"	"0.610"	"0.628"	"3204.5"	"3165.2"	"3089.7"	"3216.2"	"2220.6"	"2189.1"	"2118.5"	"2254.5"	"1954.9"	"2012.5"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"1.59"	"1"	"683.60231710715"	"25"
"False"	"IsMasterProtein"	"PF3D7_0602200"	"organism=Plasmodium_falciparum_3D7 | product=MYND finger protein, putative | location=Pf3D7_06_v3:97890-98951(+) | length=252 | sequence_SO=chromosome | SO=protein_coding"	"54.7619047619048"	"13"	"28"	"13"	"1"	"252"	"29.422"	"5.83"	""	"1.016"	"0.945"	"0.718"	"0.219"	"0.149"	"0.180"	"0.155"	"0.120"	"0.111"	"6180.7"	"6279.0"	"5840.1"	"4437.4"	"1353.1"	"1114.3"	"921.2"	"958.3"	"739.4"	"685.1"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"12.335"	"0"	"682.228181818182"	"13"
"False"	"IsMasterProtein"	"PF3D7_1142500"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L28 (RPL28) | location=Pf3D7_11_v3:1705696-1706573(-) | length=127 | sequence_SO=chromosome | SO=protein_coding"	"46.4566929133858"	"6"	"34"	"6"	"1"	"127"	"14.398"	"10.15"	""	"0.822"	"0.539"	"0.576"	"0.734"	"0.652"	"0.647"	"0.773"	"0.617"	"0.589"	"3945.3"	"3244.5"	"2124.8"	"2271.2"	"2894.1"	"2554.4"	"2572.2"	"3048.1"	"2435.2"	"2323.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"20.544"	"0"	"681.854838709677"	"6"
"False"	"IsMasterProtein"	"PF3D7_0507100"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L4 (RPL4) | location=Pf3D7_05_v3:294668-295903(-) | length=411 | sequence_SO=chromosome | SO=protein_coding"	"40.632603406326"	"17"	"37"	"17"	"1"	"411"	"46.183"	"10.49"	"Acetyl [N-Term]"	"0.720"	"0.320"	"0.211"	"0.182"	"0.166"	"0.179"	"0.174"	"0.150"	"0.114"	"5820.3"	"4192.4"	"1860.3"	"1229.2"	"1057.1"	"1041.2"	"965.5"	"1011.6"	"871.1"	"666.1"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"9"	"0"	"681.522727272727"	"17"
"False"	"IsMasterProtein"	"PF3D7_0926100"	"organism=Plasmodium_falciparum_3D7 | product=protein kinase, putative | location=Pf3D7_09_v3:1048280-1057816(-) | length=3178 | sequence_SO=chromosome | SO=protein_coding"	"11.4537444933921"	"31"	"45"	"31"	"1"	"3178"	"366.731"	"6.58"	""	"1.011"	"1.000"	"1.086"	"0.807"	"0.787"	"0.764"	"0.792"	"0.690"	"0.740"	"2879.0"	"2911.6"	"2879.4"	"3125.4"	"2323.7"	"2199.2"	"2265.1"	"2279.5"	"1986.7"	"2131.5"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"0.772"	"0"	"679.095526933152"	"31"
"False"	"IsMasterProtein"	"PF3D7_0904100"	"organism=Plasmodium_falciparum_3D7 | product=AP-4 complex subunit epsilon, putative | location=Pf3D7_09_v3:190858-195827(-) | length=1388 | sequence_SO=chromosome | SO=protein_coding"	"15.9942363112392"	"19"	"36"	"19"	"1"	"1388"	"161.304"	"5.68"	""	"1.012"	"1.018"	"1.087"	"0.840"	"0.821"	"0.804"	"0.808"	"0.648"	"0.601"	"2506.5"	"2536.4"	"2552.5"	"2725.3"	"2104.4"	"2015.3"	"2057.8"	"2025.2"	"1623.8"	"1506.0"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"0.899"	"0"	"678.930874722132"	"19"
"False"	"IsMasterProtein"	"PF3D7_1015800"	"organism=Plasmodium_falciparum_3D7 | product=ribonucleotide reductase small subunit, putative | location=Pf3D7_10_v3:633682-635286(+) | length=335 | sequence_SO=chromosome | SO=protein_coding"	"29.2537313432836"	"10"	"38"	"10"	"1"	"335"	"40.361"	"5.5"	""	"0.987"	"1.002"	"1.042"	"0.695"	"0.475"	"0.571"	"0.324"	"0.130"	"0.092"	"2526.8"	"2494.8"	"2531.4"	"2632.5"	"1757.1"	"1442.0"	"1200.6"	"819.4"	"328.7"	"231.6"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"5.579"	"0"	"676.710707261991"	"10"
"False"	"IsMasterProtein"	"PF3D7_0213100"	"organism=Plasmodium_falciparum_3D7 | product=protein SIS1 (SIS1) | location=Pf3D7_02_v3:537789-539420(+) | length=328 | sequence_SO=chromosome | SO=protein_coding"	"31.4024390243902"	"8"	"25"	"8"	"1"	"328"	"37.333"	"8.79"	""	"1.014"	"0.933"	"0.973"	"0.724"	"0.708"	"0.706"	"0.749"	"0.568"	"0.613"	"2618.7"	"2656.3"	"2443.6"	"2546.7"	"1896.4"	"1848.2"	"1854.2"	"1961.4"	"1486.3"	"1606.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2.36"	"0"	"674.79297569084"	"8"
"False"	"IsMasterProtein"	"PF3D7_1409800"	"organism=Plasmodium_falciparum_3D7 | product=CUGBP Elav-like family member 2, putative (CELF2) | location=Pf3D7_14_v3:383188-384732(+) | length=514 | sequence_SO=chromosome | SO=protein_coding"	"27.431906614786"	"16"	"37"	"16"	"1"	"514"	"59.237"	"7.5"	""	"0.909"	"0.642"	"0.320"	"0.173"	"0.120"	"0.142"	"0.114"	"0.102"	"0.098"	"5878.7"	"5341.4"	"3772.7"	"1883.0"	"1018.1"	"837.0"	"703.0"	"668.2"	"601.5"	"577.4"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"7.432"	"0"	"673.706597910236"	"16"
"False"	"IsMasterProtein"	"PF3D7_1241900"	"organism=Plasmodium_falciparum_3D7 | product=tetratricopeptide repeat protein, putative | location=Pf3D7_12_v3:1784380-1786410(+) | length=676 | sequence_SO=chromosome | SO=protein_coding"	"30.1775147928994"	"19"	"34"	"19"	"1"	"676"	"79.752"	"4.88"	""	"0.992"	"0.911"	"0.859"	"0.620"	"0.582"	"0.581"	"0.600"	"0.538"	"0.531"	"4058.1"	"4027.0"	"3698.3"	"3484.9"	"2514.0"	"2358.3"	"2362.3"	"2435.8"	"2184.1"	"2154.9"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"2.025"	"0"	"673.132194105762"	"19"
"False"	"IsMasterProtein"	"PF3D7_1366500"	"organism=Plasmodium_falciparum_3D7 | product=nucleoside diphosphate kinase (NDK) | location=Pf3D7_13_v3:2661573-2662022(+) | length=149 | sequence_SO=chromosome | SO=protein_coding"	"63.0872483221477"	"9"	"49"	"9"	"1"	"149"	"17.001"	"8.94"	""	"1.061"	"1.065"	"1.213"	"0.894"	"0.800"	"0.837"	"0.581"	"0.202"	"0.176"	"2909.7"	"3086.1"	"3099.5"	"3529.8"	"2601.3"	"2434.7"	"2327.0"	"1690.7"	"588.4"	"511.7"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"16.783"	"0"	"672.258062140675"	"9"
"False"	"IsMasterProtein"	"PF3D7_0420000"	"organism=Plasmodium_falciparum_3D7 | product=zinc finger protein, putative | location=Pf3D7_04_v3:894612-904724(-) | length=3370 | sequence_SO=chromosome | SO=protein_coding"	"13.1157270029674"	"43"	"57"	"43"	"1"	"3370"	"400.898"	"7.09"	""	"0.992"	"1.008"	"1.102"	"0.829"	"0.806"	"0.793"	"0.848"	"0.717"	"0.757"	"3723.2"	"3692.2"	"3753.3"	"4104.3"	"3087.0"	"2953.7"	"3001.5"	"3157.1"	"2669.0"	"2818.6"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"0.69"	"0"	"669.874928266825"	"43"
"False"	"IsMasterProtein"	"PF3D7_0723900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:1000701-1004746(-) | length=1222 | sequence_SO=chromosome | SO=protein_coding"	"19.1489361702128"	"20"	"34"	"20"	"1"	"1222"	"144.539"	"6.61"	""	"1.019"	"0.918"	"0.819"	"0.412"	"0.356"	"0.374"	"0.375"	"0.333"	"0.312"	"4261.6"	"4344.6"	"3912.3"	"3490.7"	"1755.0"	"1593.0"	"1517.0"	"1598.6"	"1419.8"	"1330.5"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"1.462"	"0"	"665.687096774194"	"20"
"False"	"IsMasterProtein"	"PF3D7_1004300"	"organism=Plasmodium_falciparum_3D7 | product=E3 ubiquitin-protein ligase, putative | location=Pf3D7_10_v3:199452-202844(-) | length=1130 | sequence_SO=chromosome | SO=protein_coding"	"20.2654867256637"	"18"	"43"	"18"	"1"	"1130"	"131.62"	"5.27"	""	"1.030"	"0.932"	"1.011"	"0.707"	"0.706"	"0.693"	"0.715"	"0.569"	"0.571"	"1990.3"	"2049.6"	"1854.9"	"2012.2"	"1408.1"	"1379.4"	"1405.9"	"1422.3"	"1132.2"	"1136.5"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"1.795"	"0"	"664.876995130157"	"18"
"False"	"IsMasterProtein"	"PF3D7_0720400"	"organism=Plasmodium_falciparum_3D7 | product=ferrodoxin reductase-like protein | location=Pf3D7_07_v3:882936-884988(+) | length=642 | sequence_SO=chromosome | SO=protein_coding"	"26.4797507788162"	"16"	"38"	"16"	"1"	"642"	"72.675"	"8.7"	""	"0.969"	"0.791"	"0.526"	"0.189"	"0.115"	"0.146"	"0.104"	"0.087"	"0.079"	"5028.4"	"4874.4"	"3979.1"	"2645.4"	"950.1"	"733.7"	"577.9"	"524.0"	"436.4"	"395.4"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"2.244"	"0"	"661.243522851036"	"16"
"False"	"IsMasterProtein"	"PF3D7_0219600"	"organism=Plasmodium_falciparum_3D7 | product=replication factor C subunit 1, putative (RFC1) | location=Pf3D7_02_v3:779418-782132(-) | length=904 | sequence_SO=chromosome | SO=protein_coding"	"21.2389380530973"	"16"	"40"	"16"	"1"	"904"	"104.12"	"9.04"	""	"1.045"	"1.036"	"1.182"	"0.850"	"0.864"	"0.839"	"0.870"	"0.786"	"0.822"	"1862.9"	"1947.5"	"1929.4"	"2201.3"	"1583.2"	"1563.9"	"1609.8"	"1620.6"	"1464.9"	"1531.2"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.593"	"0"	"660.672831705558"	"16"
"False"	"IsMasterProtein"	"PF3D7_0215700"	"organism=Plasmodium_falciparum_3D7 | product=DNA-directed RNA polymerase II subunit RPB2, putative (RPB2) | location=Pf3D7_02_v3:645929-650085(+) | length=1340 | sequence_SO=chromosome | SO=protein_coding"	"19.6268656716418"	"25"	"36"	"25"	"1"	"1340"	"151.627"	"7.52"	""	"0.956"	"0.916"	"0.713"	"0.181"	"0.116"	"0.159"	"0.108"	"0.094"	"0.080"	"6486.9"	"6201.9"	"5941.8"	"4625.8"	"1171.6"	"1028.4"	"750.4"	"699.0"	"609.9"	"518.8"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"1.057"	"0"	"657.602452841194"	"25"
"False"	"IsMasterProtein"	"PF3D7_0504000"	"organism=Plasmodium_falciparum_3D7 | product=cation transporting P-ATPase (ATPase3) | location=Pf3D7_05_v3:157625-164968(+) | length=2393 | sequence_SO=chromosome | SO=protein_coding"	"7.10405348934392"	"16"	"27"	"15"	"1"	"2393"	"282.86"	"7.23"	""	"0.998"	"1.001"	"1.018"	"0.803"	"0.909"	"0.844"	"0.956"	"0.825"	"0.878"	"2600.9"	"2596.4"	"2603.9"	"2647.7"	"2087.9"	"2195.4"	"2365.1"	"2485.9"	"2144.7"	"2282.7"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"0.538"	"1"	"656.631773678852"	"16"
"False"	"IsMasterProtein"	"PF3D7_0811400"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_08_v3:575986-578370(+) | length=608 | sequence_SO=chromosome | SO=protein_coding"	"30.7565789473684"	"16"	"28"	"16"	"1"	"608"	"71.324"	"5.57"	""	"1.052"	"1.007"	"1.045"	"0.510"	"0.347"	"0.418"	"0.248"	"0.205"	"0.182"	"2734.0"	"2875.5"	"2753.8"	"2858.1"	"1395.3"	"1141.9"	"949.1"	"677.7"	"559.7"	"497.9"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"1.907"	"0"	"651.230410580247"	"16"
"False"	"IsMasterProtein"	"PF3D7_0810800"	"organism=Plasmodium_falciparum_3D7 | product=hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase (PPPK-DHPS) | location=Pf3D7_08_v3:548200-550616(+) | length=706 | sequence_SO=chromosome | SO=protein_coding"	"22.5212464589235"	"18"	"53"	"18"	"1"	"706"	"83.321"	"7.14"	""	"0.964"	"0.643"	"0.221"	"0.110"	"0.051"	"0.084"	"0.042"	"0.035"	"0.032"	"11483.3"	"11068.6"	"7386.6"	"2541.9"	"1264.8"	"965.4"	"590.8"	"483.6"	"400.8"	"363.3"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"4.337"	"0"	"648.550632684296"	"18"
"False"	"IsMasterProtein"	"PF3D7_1419400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_14_v3:804425-811369(-) | length=2201 | sequence_SO=chromosome | SO=protein_coding"	"16.4470695138573"	"34"	"58"	"34"	"1"	"2201"	"262.144"	"6.77"	""	"1.034"	"0.971"	"0.956"	"0.727"	"0.700"	"0.710"	"0.719"	"0.613"	"0.681"	"3483.8"	"3600.6"	"3382.4"	"3331.7"	"2531.3"	"2474.1"	"2437.4"	"2506.0"	"2136.0"	"2373.4"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"1.026"	"0"	"646.779599988415"	"34"
"False"	"IsMasterProtein"	"PF3D7_1237400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1558909-1560623(+) | length=438 | sequence_SO=chromosome | SO=protein_coding"	"31.0502283105023"	"12"	"24"	"12"	"1"	"438"	"51.264"	"7.01"	""	"0.999"	"1.034"	"1.206"	"0.900"	"0.871"	"0.860"	"0.812"	"0.388"	"0.199"	"2858.7"	"2856.1"	"2957.1"	"3448.5"	"2573.5"	"2459.5"	"2490.3"	"2322.0"	"1110.5"	"569.5"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"1.712"	"0"	"644.197699481807"	"12"
"False"	"IsMasterProtein"	"PF3D7_1328100"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-7, putative | location=Pf3D7_13_v3:1184208-1185020(+) | length=270 | sequence_SO=chromosome | SO=protein_coding"	"22.2222222222222"	"8"	"43"	"8"	"1"	"270"	"29.942"	"7.84"	""	"1.080"	"1.013"	"1.055"	"0.839"	"0.800"	"0.807"	"0.705"	"0.263"	"0.212"	"6008.4"	"6491.0"	"6084.6"	"6337.6"	"5042.3"	"4850.5"	"4805.0"	"4233.9"	"1582.6"	"1274.8"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"6.499"	"0"	"643.20269781588"	"8"
"False"	"IsMasterProtein"	"PF3D7_1211700"	"organism=Plasmodium_falciparum_3D7 | product=DNA replication licensing factor MCM5, putative (MCM5) | location=Pf3D7_12_v3:521687-524470(+) | length=758 | sequence_SO=chromosome | SO=protein_coding"	"30.0791556728232"	"18"	"41"	"18"	"1"	"758"	"85.805"	"8.16"	""	"1.029"	"0.937"	"0.822"	"0.422"	"0.185"	"0.246"	"0.163"	"0.148"	"0.128"	"3303.0"	"3398.0"	"3095.5"	"2716.3"	"1393.4"	"811.6"	"611.0"	"537.0"	"488.6"	"423.8"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"2.025"	"0"	"640.590579226515"	"18"
"False"	"IsMasterProtein"	"PF3D7_0512700"	"organism=Plasmodium_falciparum_3D7 | product=orotate phosphoribosyltransferase (OPRT) | location=Pf3D7_05_v3:546734-547579(-) | length=281 | sequence_SO=chromosome | SO=protein_coding"	"14.9466192170818"	"4"	"21"	"4"	"1"	"281"	"32.985"	"7.27"	""	"0.995"	"1.039"	"1.316"	"0.951"	"0.437"	"0.775"	"0.153"	"0.093"	"0.066"	"3349.9"	"3332.6"	"3481.0"	"4409.3"	"3186.1"	"2597.6"	"1463.7"	"512.1"	"311.7"	"221.4"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.955"	"0"	"638.345970324546"	"4"
"False"	"IsMasterProtein"	"PF3D7_1311500"	"organism=Plasmodium_falciparum_3D7 | product=26S protease regulatory subunit 7, putative (RPT1) | location=Pf3D7_13_v3:489927-491609(-) | length=420 | sequence_SO=chromosome | SO=protein_coding"	"47.8571428571429"	"20"	"36"	"19"	"1"	"420"	"46.805"	"6.7"	"Acetyl [N-Term]"	"0.953"	"0.715"	"0.386"	"0.202"	"0.170"	"0.178"	"0.179"	"0.136"	"0.137"	"5584.6"	"5324.5"	"3991.6"	"2157.0"	"1128.7"	"992.9"	"948.9"	"999.8"	"760.5"	"763.0"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"4.233"	"1"	"637.846977673645"	"20"
"False"	"IsMasterProtein"	"PF3D7_1310800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:470595-475002(-) | length=1385 | sequence_SO=chromosome | SO=protein_coding"	"19.6389891696751"	"25"	"33"	"25"	"1"	"1385"	"164.417"	"6.1"	""	"1.004"	"0.992"	"0.968"	"0.403"	"0.196"	"0.249"	"0.196"	"0.139"	"0.135"	"3357.9"	"3369.7"	"3329.8"	"3250.5"	"1353.5"	"834.9"	"657.1"	"658.9"	"468.0"	"454.0"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"1.175"	"0"	"634.858737928676"	"25"
"False"	"IsMasterProtein"	"PF3D7_1033200"	"organism=Plasmodium_falciparum_3D7 | product=early transcribed membrane protein 10.2 (ETRAMP10.2) | location=Pf3D7_10_v3:1335222-1336289(+) | length=355 | sequence_SO=chromosome | SO=protein_coding"	"41.6901408450704"	"11"	"25"	"11"	"1"	"355"	"38.902"	"9.44"	""	"1.048"	"1.061"	"1.193"	"0.838"	"0.812"	"0.807"	"0.890"	"0.725"	"0.756"	"2878.9"	"3018.4"	"3053.8"	"3435.1"	"2413.8"	"2322.9"	"2337.7"	"2561.6"	"2087.5"	"2177.6"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"5.31"	"0"	"634.813333333333"	"11"
"False"	"IsMasterProtein"	"PF3D7_1459600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2441345-2443896(+) | length=801 | sequence_SO=chromosome | SO=protein_coding"	"21.0986267166042"	"15"	"29"	"15"	"1"	"801"	"93.535"	"8.73"	""	"1.015"	"0.992"	"1.161"	"0.757"	"0.488"	"0.621"	"0.456"	"0.381"	"0.397"	"2641.8"	"2680.9"	"2621.7"	"3068.1"	"1998.6"	"1641.1"	"1288.4"	"1205.6"	"1007.5"	"1049.2"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.534"	"0"	"630.609917019205"	"15"
