"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F2: 126, Sample, DMSO"	"Abundance: F2: 127N, Sample, DMSO"	"Abundance: F2: 127C, Sample, DMSO"	"Abundance: F2: 128N, Sample, DMSO"	"Abundance: F2: 128C, Sample, DMSO"	"Abundance: F2: 129N, Sample, DMSO"	"Abundance: F2: 129C, Sample, DMSO"	"Abundance: F2: 130N, Sample, DMSO"	"Abundance: F2: 130C, Sample, DMSO"	"Abundance: F2: 131, Sample, DMSO"	"Abundances Count: F2: 126, Sample, DMSO"	"Abundances Count: F2: 127N, Sample, DMSO"	"Abundances Count: F2: 127C, Sample, DMSO"	"Abundances Count: F2: 128N, Sample, DMSO"	"Abundances Count: F2: 128C, Sample, DMSO"	"Abundances Count: F2: 129N, Sample, DMSO"	"Abundances Count: F2: 129C, Sample, DMSO"	"Abundances Count: F2: 130N, Sample, DMSO"	"Abundances Count: F2: 130C, Sample, DMSO"	"Abundances Count: F2: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1474500"	"organism=Plasmodium_falciparum_3D7 | product=splicing factor 3A subunit 1, putative (SF3A1) | location=Pf3D7_14_v3:3055715-3057820(-) | length=701 | sequence_SO=chromosome | SO=protein_coding"	"17.546362339515"	"9"	"21"	"9"	"1"	"701"	"83.698"	"5.48"	""	"0.990"	"1.017"	"1.030"	"0.744"	"0.690"	"0.658"	"0.685"	"0.575"	"0.622"	"2001.4"	"1981.8"	"2035.7"	"2061.9"	"1489.5"	"1380.5"	"1317.2"	"1370.4"	"1150.1"	"1245.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"1.113"	"0"	"536.5570699119"	"9"
"False"	"IsMasterProtein"	"PF3D7_1122500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:853355-859225(+) | length=1956 | sequence_SO=chromosome | SO=protein_coding"	"9.3558282208589"	"16"	"31"	"16"	"1"	"1956"	"230.869"	"7.99"	""	"0.910"	"0.952"	"0.933"	"0.756"	"0.724"	"0.725"	"0.758"	"0.649"	"0.675"	"2358.5"	"2146.2"	"2244.9"	"2201.0"	"1783.2"	"1707.4"	"1710.4"	"1788.2"	"1531.3"	"1590.9"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"0.472"	"0"	"536.067620745925"	"16"
"False"	"IsMasterProtein"	"PF3D7_1458500"	"organism=Plasmodium_falciparum_3D7 | product=spindle assembly abnormal protein 4, putative (SAS4) | location=Pf3D7_14_v3:2400515-2405411(+) | length=1469 | sequence_SO=chromosome | SO=protein_coding"	"12.4574540503744"	"15"	"27"	"15"	"1"	"1469"	"174.002"	"5.99"	""	"1.024"	"1.015"	"0.984"	"0.803"	"0.759"	"0.774"	"0.802"	"0.677"	"0.737"	"2191.3"	"2244.3"	"2223.3"	"2156.2"	"1759.8"	"1663.7"	"1695.1"	"1758.4"	"1483.2"	"1615.8"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"0.805"	"0"	"535.466529348967"	"15"
"False"	"IsMasterProtein"	"PF3D7_1319400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:801712-806029(+) | length=1070 | sequence_SO=chromosome | SO=protein_coding"	"13.3644859813084"	"12"	"18"	"12"	"1"	"1070"	"127.59"	"7.44"	""	"0.873"	"0.781"	"0.600"	"0.446"	"0.409"	"0.431"	"0.427"	"0.373"	"0.381"	"3991.9"	"3484.8"	"3119.0"	"2395.8"	"1779.5"	"1633.9"	"1721.7"	"1705.4"	"1489.9"	"1522.2"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"0.682"	"0"	"535.348367420753"	"12"
"False"	"IsMasterProtein"	"PF3D7_0823800"	"organism=Plasmodium_falciparum_3D7 | product=DnaJ protein, putative | location=Pf3D7_08_v3:1043813-1045780(+) | length=655 | sequence_SO=chromosome | SO=protein_coding"	"2.59541984732824"	"1"	"11"	"1"	"1"	"655"	"76.634"	"9.23"	""	"0.920"	"0.999"	"1.081"	"0.900"	"0.889"	"0.947"	"1.000"	"0.856"	"0.979"	"1190.4"	"1095.7"	"1189.0"	"1286.8"	"1071.8"	"1058.3"	"1127.4"	"1190.9"	"1018.6"	"1165.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.17"	"0"	"535.338181818182"	"1"
"False"	"IsMasterProtein"	"PF3D7_1201500"	"organism=Plasmodium_falciparum_3D7 | product=XPA binding protein 1, putative | location=Pf3D7_12_v3:98978-100471(+) | length=497 | sequence_SO=chromosome | SO=protein_coding"	"35.010060362173"	"16"	"39"	"16"	"1"	"497"	"57.608"	"5.78"	"Acetyl [N-Term]"	"0.942"	"0.909"	"0.731"	"0.491"	"0.465"	"0.469"	"0.494"	"0.418"	"0.424"	"5375.6"	"5065.6"	"4884.3"	"3928.1"	"2637.6"	"2498.7"	"2523.4"	"2653.2"	"2244.9"	"2279.2"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"4.436"	"0"	"534.771912187154"	"16"
"False"	"IsMasterProtein"	"PF3D7_1127100"	"organism=Plasmodium_falciparum_3D7 | product=deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) | location=Pf3D7_11_v3:1060262-1060783(-) | length=173 | sequence_SO=chromosome | SO=protein_coding"	"43.3526011560694"	"7"	"24"	"7"	"1"	"173"	"19.561"	"7.03"	""	"0.878"	"0.921"	"0.941"	"0.812"	"0.779"	"0.816"	"0.818"	"0.648"	"0.322"	"2091.5"	"1835.5"	"1925.5"	"1968.4"	"1698.1"	"1630.3"	"1705.9"	"1711.6"	"1354.9"	"674.1"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"11.589"	"0"	"532.709090909091"	"7"
"False"	"IsMasterProtein"	"PF3D7_0814900"	"organism=Plasmodium_falciparum_3D7 | product=superoxide dismutase [Fe] (FeSOD) | location=Pf3D7_08_v3:708228-708824(+) | length=198 | sequence_SO=chromosome | SO=protein_coding"	"27.7777777777778"	"6"	"35"	"6"	"1"	"198"	"22.719"	"6.79"	""	"0.994"	"0.969"	"0.997"	"0.867"	"0.859"	"0.777"	"0.750"	"0.490"	"0.289"	"2962.4"	"2944.3"	"2869.2"	"2954.7"	"2568.0"	"2545.5"	"2301.9"	"2220.4"	"1451.4"	"856.2"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"4.623"	"0"	"532.444833863587"	"6"
"False"	"IsMasterProtein"	"PF3D7_1412500"	"organism=Plasmodium_falciparum_3D7 | product=actin II (ACT2) | location=Pf3D7_14_v3:507360-508868(+) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"42.0212765957447"	"11"	"29"	"10"	"1"	"376"	"42.578"	"5.34"	""	"0.873"	"0.717"	"0.446"	"0.269"	"0.209"	"0.204"	"0.190"	"0.158"	"0.160"	"4126.5"	"3600.8"	"2957.4"	"1841.6"	"1108.4"	"860.9"	"840.7"	"785.0"	"651.5"	"658.2"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"4.109"	"0"	"531.652985336552"	"11"
"False"	"IsMasterProtein"	"PF3D7_1235500"	"organism=Plasmodium_falciparum_3D7 | product=mRNA methyltransferase, putative | location=Pf3D7_12_v3:1481002-1482942(+) | length=646 | sequence_SO=chromosome | SO=protein_coding"	"19.1950464396285"	"10"	"26"	"10"	"1"	"646"	"75.005"	"7.71"	""	"0.922"	"0.890"	"0.692"	"0.530"	"0.482"	"0.470"	"0.479"	"0.431"	"0.465"	"3499.0"	"3224.5"	"3112.4"	"2420.8"	"1853.9"	"1687.9"	"1643.4"	"1674.8"	"1507.0"	"1627.3"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"2.535"	"0"	"530.118333333333"	"10"
"False"	"IsMasterProtein"	"PF3D7_1006800"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_10_v3:277621-279168(+) | length=246 | sequence_SO=chromosome | SO=protein_coding"	"30.8943089430894"	"9"	"52"	"9"	"1"	"246"	"29.512"	"9.11"	"Acetyl [N-Term]"	"0.961"	"0.977"	"0.939"	"0.710"	"0.644"	"0.637"	"0.636"	"0.557"	"0.573"	"6852.5"	"6583.5"	"6694.5"	"6433.2"	"4867.7"	"4414.3"	"4362.9"	"4355.6"	"3816.7"	"3925.8"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"30.623"	"0"	"529.924763068052"	"9"
"False"	"IsMasterProtein"	"PF3D7_1312700"	"organism=Plasmodium_falciparum_3D7 | product=probable protein, unknown function | location=Pf3D7_13_v3:532270-533958(-) | length=562 | sequence_SO=chromosome | SO=protein_coding"	"12.9893238434164"	"6"	"14"	"6"	"1"	"562"	"66.905"	"6.74"	""	"0.929"	"0.974"	"0.943"	"0.810"	"0.745"	"0.798"	"0.811"	"0.690"	"0.746"	"1442.6"	"1340.7"	"1405.2"	"1360.4"	"1169.2"	"1074.1"	"1150.6"	"1170.3"	"995.1"	"1075.7"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.585"	"0"	"529.720401152305"	"6"
"False"	"IsMasterProtein"	"PF3D7_1021800"	"organism=Plasmodium_falciparum_3D7 | product=schizont egress antigen-1 (SEA1) | location=Pf3D7_10_v3:896865-903608(-) | length=2074 | sequence_SO=chromosome | SO=protein_coding"	"13.1629701060752"	"19"	"29"	"18"	"1"	"2074"	"244.749"	"5.1"	""	"0.949"	"0.933"	"0.835"	"0.669"	"0.633"	"0.592"	"0.621"	"0.546"	"0.568"	"2698.7"	"2561.7"	"2518.6"	"2253.3"	"1805.7"	"1707.5"	"1597.6"	"1676.7"	"1474.2"	"1533.0"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"0.701"	"1"	"528.104024333244"	"19"
"False"	"IsMasterProtein"	"PF3D7_0420300"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_04_v3:917990-928411(+) | length=3473 | sequence_SO=chromosome | SO=protein_coding"	"7.34235531241002"	"22"	"34"	"21"	"1"	"3473"	"399.922"	"5.97"	""	"0.925"	"0.950"	"0.880"	"0.719"	"0.672"	"0.659"	"0.679"	"0.591"	"0.593"	"2629.3"	"2432.2"	"2497.2"	"2314.4"	"1889.2"	"1768.1"	"1731.8"	"1785.9"	"1554.3"	"1558.0"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"0.376"	"1"	"527.00860494017"	"22"
"False"	"IsMasterProtein"	"PF3D7_1233900"	"organism=Plasmodium_falciparum_3D7 | product=sentrin-specific protease 1 (SENP1) | location=Pf3D7_12_v3:1407674-1411030(+) | length=1026 | sequence_SO=chromosome | SO=protein_coding"	"21.2475633528265"	"20"	"28"	"20"	"1"	"1026"	"123.149"	"7.77"	""	"0.941"	"0.939"	"0.821"	"0.630"	"0.605"	"0.589"	"0.623"	"0.514"	"0.553"	"2996.6"	"2818.9"	"2812.7"	"2459.4"	"1887.6"	"1813.4"	"1766.4"	"1867.8"	"1540.0"	"1657.0"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"1.108"	"0"	"526.370103705448"	"20"
"False"	"IsMasterProtein"	"PF3D7_0217900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:735438-736997(-) | length=519 | sequence_SO=chromosome | SO=protein_coding"	"21.5799614643545"	"13"	"32"	"13"	"1"	"519"	"60.559"	"7.93"	""	"0.949"	"0.979"	"0.922"	"0.415"	"0.175"	"0.102"	"0.073"	"0.071"	"0.058"	"5018.7"	"4764.4"	"4913.9"	"4625.6"	"2083.5"	"878.5"	"513.7"	"363.9"	"354.6"	"291.7"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"5.105"	"0"	"525.632678012215"	"13"
"False"	"IsMasterProtein"	"PF3D7_0826700"	"organism=Plasmodium_falciparum_3D7 | product=receptor for activated c kinase (RACK) | location=Pf3D7_08_v3:1160164-1161708(-) | length=323 | sequence_SO=chromosome | SO=protein_coding"	"39.3188854489164"	"10"	"21"	"9"	"1"	"323"	"35.664"	"6.71"	""	"1.001"	"1.147"	"1.153"	"0.899"	"0.624"	"0.343"	"0.148"	"0.087"	"0.077"	"2115.0"	"2117.1"	"2426.3"	"2438.8"	"1901.8"	"1319.2"	"726.1"	"312.6"	"183.3"	"162.5"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"4.275"	"1"	"523.312073739604"	"10"
"False"	"IsMasterProtein"	"PF3D7_1318300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:753910-759432(+) | length=1840 | sequence_SO=chromosome | SO=protein_coding"	"13.4239130434783"	"23"	"33"	"22"	"1"	"1840"	"214.716"	"4.74"	""	"0.962"	"0.938"	"0.881"	"0.681"	"0.633"	"0.648"	"0.672"	"0.568"	"0.609"	"3945.5"	"3794.0"	"3701.0"	"3475.2"	"2688.1"	"2497.9"	"2554.8"	"2650.5"	"2240.4"	"2402.0"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"0.87"	"1"	"523.160979831593"	"23"
"False"	"IsMasterProtein"	"PF3D7_0907600"	"organism=Plasmodium_falciparum_3D7 | product=translation initiation factor SUI1, putative | location=Pf3D7_09_v3:360535-363215(+) | length=818 | sequence_SO=chromosome | SO=protein_coding"	"23.1051344743276"	"17"	"29"	"17"	"1"	"818"	"95.223"	"8.31"	""	"0.917"	"0.904"	"0.742"	"0.473"	"0.246"	"0.194"	"0.169"	"0.138"	"0.136"	"3193.0"	"2928.1"	"2885.8"	"2369.2"	"1510.4"	"785.8"	"619.4"	"541.2"	"439.3"	"435.7"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"1.769"	"0"	"520.999317296075"	"17"
"False"	"IsMasterProtein"	"PF3D7_1001900"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (hyp16), unknown function (PfJ23) | location=Pf3D7_10_v3:99379-100361(-) | length=276 | sequence_SO=chromosome | SO=protein_coding"	"19.9275362318841"	"4"	"21"	"4"	"1"	"276"	"32.117"	"7.24"	""	"0.965"	"0.923"	"0.885"	"0.607"	"0.533"	"0.536"	"0.540"	"0.491"	"0.520"	"2002.9"	"1932.2"	"1848.7"	"1771.8"	"1215.6"	"1067.1"	"1074.4"	"1081.9"	"984.2"	"1042.5"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.637"	"0"	"520.7775"	"4"
"False"	"IsMasterProtein"	"PF3D7_0614300"	"organism=Plasmodium_falciparum_3D7 | product=organic anion transporter | location=Pf3D7_06_v3:597484-600517(-) | length=853 | sequence_SO=chromosome | SO=protein_coding"	"13.3645955451348"	"10"	"29"	"10"	"1"	"853"	"96.918"	"7.8"	""	"0.877"	"0.934"	"0.823"	"0.652"	"0.597"	"0.629"	"0.639"	"0.563"	"0.583"	"4001.3"	"3511.1"	"3736.2"	"3291.1"	"2608.2"	"2388.9"	"2518.2"	"2557.2"	"2251.2"	"2334.3"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"1.512"	"0"	"518.869574233557"	"10"
"False"	"IsMasterProtein"	"PF3D7_0310400"	"organism=Plasmodium_falciparum_3D7 | product=parasite-infected erythrocyte surface protein (PIESP1) | location=Pf3D7_03_v3:447500-451384(+) | length=1294 | sequence_SO=chromosome | SO=protein_coding"	"16.1514683153014"	"19"	"32"	"19"	"1"	"1294"	"153.993"	"5.3"	""	"0.899"	"0.806"	"0.541"	"0.252"	"0.201"	"0.166"	"0.160"	"0.138"	"0.134"	"6375.9"	"5732.9"	"5141.7"	"3447.0"	"1609.3"	"1278.7"	"1059.2"	"1020.6"	"881.5"	"852.3"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.05"	"0"	"518.689527526246"	"19"
"False"	"IsMasterProtein"	"PF3D7_0310300"	"organism=Plasmodium_falciparum_3D7 | product=phosphoglycerate mutase, putative | location=Pf3D7_03_v3:442720-446457(+) | length=1165 | sequence_SO=chromosome | SO=protein_coding"	"10.4721030042918"	"11"	"21"	"11"	"1"	"1165"	"138.221"	"8.44"	""	"0.924"	"0.895"	"0.828"	"0.583"	"0.516"	"0.515"	"0.552"	"0.455"	"0.491"	"2994.9"	"2768.6"	"2680.8"	"2478.7"	"1745.1"	"1546.1"	"1542.3"	"1654.4"	"1362.8"	"1471.9"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"0.575"	"0"	"516.310357802585"	"11"
"False"	"IsMasterProtein"	"PF3D7_0516800"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_05_v3:700120-707256(-) | length=2378 | sequence_SO=chromosome | SO=protein_coding"	"10.3868797308663"	"23"	"29"	"22"	"1"	"2378"	"276.253"	"5.78"	""	"0.978"	"0.984"	"0.978"	"0.786"	"0.736"	"0.747"	"0.800"	"0.670"	"0.731"	"3356.7"	"3284.1"	"3303.0"	"3281.9"	"2638.1"	"2471.1"	"2506.3"	"2686.6"	"2248.6"	"2454.8"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"0.573"	"2"	"515.908907856638"	"23"
"False"	"IsMasterProtein"	"PF3D7_0401800"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTb), unknown function (PfD80) | location=Pf3D7_04_v3:103742-105603(-) | length=560 | sequence_SO=chromosome | SO=protein_coding"	"25.7142857142857"	"14"	"22"	"14"	"1"	"560"	"60.233"	"8.56"	""	"0.974"	"0.899"	"0.790"	"0.436"	"0.387"	"0.353"	"0.362"	"0.294"	"0.325"	"3923.4"	"3821.0"	"3525.5"	"3101.1"	"1710.2"	"1517.7"	"1385.8"	"1419.2"	"1152.5"	"1273.7"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"1.966"	"0"	"515.709894281824"	"14"
"False"	"IsMasterProtein"	"PF3D7_1306400"	"organism=Plasmodium_falciparum_3D7 | product=26S protease regulatory subunit 10B, putative (RPT4) | location=Pf3D7_13_v3:297178-298359(-) | length=393 | sequence_SO=chromosome | SO=protein_coding"	"37.9134860050891"	"16"	"28"	"15"	"1"	"393"	"44.649"	"8.92"	""	"0.809"	"0.710"	"0.363"	"0.224"	"0.176"	"0.161"	"0.142"	"0.126"	"0.122"	"3902.4"	"3157.6"	"2771.4"	"1415.2"	"873.6"	"685.9"	"628.3"	"552.9"	"491.7"	"475.3"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"3.507"	"0"	"514.61"	"16"
"False"	"IsMasterProtein"	"PF3D7_1146000"	"organism=Plasmodium_falciparum_3D7 | product=ribosome assembly protein 4, putative (RSA4) | location=Pf3D7_11_v3:1821032-1822969(-) | length=645 | sequence_SO=chromosome | SO=protein_coding"	"28.2170542635659"	"17"	"26"	"17"	"1"	"645"	"73.083"	"7.59"	"Acetyl [N-Term]"	"0.907"	"0.877"	"0.758"	"0.421"	"0.226"	"0.182"	"0.164"	"0.143"	"0.134"	"3168.1"	"2875.0"	"2779.0"	"2402.7"	"1335.0"	"715.7"	"576.2"	"519.3"	"451.8"	"423.0"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"2.162"	"0"	"513.447282899115"	"17"
"False"	"IsMasterProtein"	"PF3D7_0520500"	"organism=Plasmodium_falciparum_3D7 | product=phosphomethylpyrimidine kinase, putative | location=Pf3D7_05_v3:841723-842655(-) | length=310 | sequence_SO=chromosome | SO=protein_coding"	"26.7741935483871"	"8"	"16"	"8"	"1"	"310"	"34.952"	"6.61"	""	"0.980"	"0.956"	"1.045"	"0.839"	"0.819"	"0.688"	"0.361"	"0.116"	"0.087"	"2238.1"	"2193.0"	"2140.4"	"2339.0"	"1877.0"	"1832.4"	"1540.8"	"807.7"	"259.8"	"194.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"2.162"	"0"	"513.179751211063"	"8"
"False"	"IsMasterProtein"	"PF3D7_0914900"	"organism=Plasmodium_falciparum_3D7 | product=BSD-domain protein, putative | location=Pf3D7_09_v3:636621-638750(+) | length=709 | sequence_SO=chromosome | SO=protein_coding"	"26.5162200282087"	"19"	"29"	"17"	"1"	"709"	"83.965"	"4.98"	""	"0.929"	"0.909"	"0.830"	"0.627"	"0.581"	"0.572"	"0.603"	"0.517"	"0.532"	"3820.4"	"3549.9"	"3472.4"	"3172.3"	"2396.9"	"2219.3"	"2185.0"	"2304.8"	"1974.7"	"2031.4"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"1.555"	"1"	"512.873102129498"	"19"
"False"	"IsMasterProtein"	"PF3D7_1468800"	"organism=Plasmodium_falciparum_3D7 | product=splicing factor U2AF large subunit, putative (U2AF2) | location=Pf3D7_14_v3:2827942-2830443(-) | length=833 | sequence_SO=chromosome | SO=protein_coding"	"16.9267707082833"	"15"	"27"	"15"	"1"	"833"	"97.369"	"9.5"	""	"0.940"	"0.946"	"0.943"	"0.715"	"0.677"	"0.653"	"0.677"	"0.577"	"0.636"	"3630.9"	"3414.8"	"3435.7"	"3422.8"	"2597.8"	"2459.1"	"2371.6"	"2457.7"	"2096.6"	"2309.1"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"1.588"	"0"	"512.380584026051"	"15"
"False"	"IsMasterProtein"	"PF3D7_0212500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:509525-521746(+) | length=3990 | sequence_SO=chromosome | SO=protein_coding"	"5.13784461152882"	"20"	"35"	"20"	"1"	"3990"	"477.552"	"8.27"	""	"0.919"	"0.963"	"0.950"	"0.763"	"0.697"	"0.741"	"0.749"	"0.654"	"0.709"	"5028.0"	"4619.4"	"4843.6"	"4776.4"	"3834.2"	"3504.3"	"3724.8"	"3766.4"	"3288.8"	"3566.8"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"0.283"	"0"	"511.085178428578"	"20"
"False"	"IsMasterProtein"	"PF3D7_0111800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_01_v3:446026-448849(+) | length=620 | sequence_SO=chromosome | SO=protein_coding"	"15.1612903225806"	"11"	"38"	"11"	"1"	"620"	"72.985"	"9.41"	""	"0.938"	"0.991"	"0.968"	"0.856"	"0.814"	"0.857"	"0.835"	"0.743"	"0.791"	"4639.0"	"4350.9"	"4597.6"	"4491.4"	"3971.0"	"3775.9"	"3973.6"	"3871.6"	"3446.0"	"3669.6"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"2.594"	"0"	"510.623465349188"	"11"
"False"	"IsMasterProtein"	"PF3D7_1027100"	"organism=Plasmodium_falciparum_3D7 | product=U3 small nucleolar ribonucleoprotein protein MPP10, putative (MPP10) | location=Pf3D7_10_v3:1133838-1136156(-) | length=772 | sequence_SO=chromosome | SO=protein_coding"	"25"	"20"	"32"	"20"	"1"	"772"	"92.41"	"4.65"	""	"0.928"	"0.983"	"0.940"	"0.746"	"0.674"	"0.686"	"0.703"	"0.602"	"0.636"	"3073.4"	"2851.8"	"3020.3"	"2890.4"	"2292.8"	"2070.1"	"2108.3"	"2159.9"	"1849.8"	"1955.9"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"2.162"	"0"	"510.598864802774"	"20"
"False"	"IsMasterProtein"	"PF3D7_1019700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:800278-803502(-) | length=1074 | sequence_SO=chromosome | SO=protein_coding"	"28.2122905027933"	"20"	"33"	"20"	"1"	"1074"	"128.134"	"5.38"	""	"0.916"	"0.964"	"0.914"	"0.747"	"0.699"	"0.724"	"0.743"	"0.648"	"0.670"	"4068.2"	"3726.3"	"3921.0"	"3719.4"	"3039.4"	"2844.9"	"2943.5"	"3022.9"	"2637.0"	"2725.3"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"1.175"	"0"	"510.233963278784"	"20"
"False"	"IsMasterProtein"	"PF3D7_0404300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_04_v3:234014-237013(-) | length=631 | sequence_SO=chromosome | SO=protein_coding"	"16.1648177496038"	"7"	"19"	"7"	"1"	"631"	"74.139"	"4.09"	""	"0.919"	"0.968"	"0.947"	"0.776"	"0.752"	"0.748"	"0.750"	"0.675"	"0.689"	"1706.6"	"1569.2"	"1652.6"	"1617.0"	"1323.5"	"1283.5"	"1276.7"	"1279.9"	"1152.0"	"1175.9"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"2.728"	"0"	"507.833960969452"	"7"
"False"	"IsMasterProtein"	"PF3D7_1464500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_14_v3:2607292-2617621(+) | length=3251 | sequence_SO=chromosome | SO=protein_coding"	"6.98246693325131"	"17"	"30"	"17"	"1"	"3251"	"388.575"	"8.7"	""	"0.942"	"0.961"	"0.969"	"0.778"	"0.732"	"0.740"	"0.792"	"0.670"	"0.717"	"1876.4"	"1768.3"	"1803.2"	"1818.9"	"1459.8"	"1374.1"	"1389.0"	"1486.3"	"1257.6"	"1346.2"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"0.275"	"0"	"507.376666666667"	"17"
"False"	"IsMasterProtein"	"PF3D7_1104400"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_11_v3:196767-198355(+) | length=424 | sequence_SO=chromosome | SO=protein_coding"	"33.4905660377358"	"14"	"29"	"13"	"1"	"424"	"49.235"	"9.1"	""	"0.858"	"0.705"	"0.297"	"0.139"	"0.082"	"0.053"	"0.045"	"0.037"	"0.032"	"9851.6"	"8450.1"	"6944.3"	"2926.2"	"1366.6"	"803.0"	"522.4"	"442.9"	"365.3"	"318.0"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"3.394"	"1"	"507.322270907105"	"14"
